t,episode,true_task_idx,x_before,vx_before,true_goal
900,9,2,-0.074039253328291,0.1349503154728152,1.45
901,9,2,0.5220547774043321,0.6598222963185898,1.45
902,9,2,0.5709819518010779,1.073704542118518,1.45
903,9,2,0.638725656116611,1.3873967073558386,1.45
904,9,2,1.157002315531989,1.6536651423951654,1.45
905,9,2,1.8176419286818932,1.3686394283249548,1.45
906,9,2,1.894224941103689,1.4522513219269713,1.45
907,9,2,1.9449052831193727,0.9603212374330276,1.45
908,9,2,1.9889124443836608,0.8354743686411131,1.45
909,9,2,2.446889129165554,1.2393739478250194,1.45
910,9,2,2.6002952248892037,1.4255798050177932,1.45
911,9,2,2.6800480152944424,1.579967475238213,1.45
912,9,2,3.5110752493518405,1.6654723901258366,1.45
913,9,2,3.594253235862877,1.659179343164972,1.45
914,9,2,3.651424013952348,0.948613966250492,1.45
915,9,2,3.727649240624039,1.784784337481886,1.45
916,9,2,3.799403492003685,1.287576382364852,1.45
917,9,2,3.921632010397972,1.6073774614453658,1.45
918,9,2,3.9974599700635225,1.2904209268651714,1.45
919,9,2,4.17600303816719,1.4531072403148453,1.45
920,9,2,5.134285561936005,1.4142422373706796,1.45
921,9,2,5.344437970580471,1.4875698035367886,1.45
922,9,2,6.440066395842554,0.8219639866552242,1.45
923,9,2,6.67601942024924,1.10008515914106,1.45
924,9,2,7.072979878901493,0.91785974042033,1.45
925,9,2,7.568824578870576,0.3481947225519426,1.45
926,9,2,8.613596339780333,1.6230203641704144,1.45
927,9,2,9.134586842208474,0.949252978635591,1.45
928,9,2,9.20182190643755,1.4208209144826711,1.45
929,9,2,9.272678447767218,1.3603597242426486,1.45
930,9,2,9.762181784390606,1.2391102691629838,1.45
931,9,2,10.290819268480272,2.027882980318165,1.45
932,9,2,10.388192767257266,1.6796272314164007,1.45
933,9,2,10.452470533357497,1.1212061688763817,1.45
934,9,2,11.393005278334613,1.258266545264552,1.45
935,9,2,12.647177035472753,2.010020569303874,1.45
936,9,2,13.648793160731575,1.7026290276433624,1.45
937,9,2,14.203198537323672,1.027873346601455,1.45
938,9,2,15.400056245493348,0.9482821296604008,1.45
939,9,2,15.7655504557598,1.2740327113163863,1.45
940,9,2,15.806862595118664,0.7401128706055823,1.45
941,9,2,16.53514063051674,1.6973560238143677,1.45
942,9,2,17.2520962968727,1.8345984436846168,1.45
943,9,2,17.334019640669318,1.5336556309989209,1.45
944,9,2,17.402233728640624,1.3260874224727373,1.45
945,9,2,18.393523166434672,1.4077935403872608,1.45
946,9,2,19.330730158214497,1.687264311688615,1.45
947,9,2,19.417690440672608,1.667374754430366,1.45
948,9,2,19.517989735463942,1.9928171017378211,1.45
949,9,2,20.60386989704632,1.7031352626647531,1.45
950,9,2,20.66181939475242,1.0053605956175389,1.45
951,9,2,20.721335241424693,1.195447733146562,1.45
952,9,2,22.003911291007547,2.0040076951712105,1.45
953,9,2,22.793527456370384,0.9354924152914628,1.45
954,9,2,22.856150789258702,1.421287444406418,1.45
955,9,2,23.958649293701743,2.163196401583744,1.45
956,9,2,24.779705443648712,1.1421973041743565,1.45
957,9,2,24.856537433157197,1.5586978618108742,1.45
958,9,2,25.681470157418225,1.3121876790386942,1.45
959,9,2,25.73428430851699,0.9370869337110584,1.45
960,9,2,26.74324390915306,1.5264162655108529,1.45
961,9,2,26.838825246695706,2.0174469778897115,1.45
962,9,2,26.907787869451887,1.0920073589089163,1.45
963,9,2,27.33257396486609,1.7503965798735106,1.45
964,9,2,27.49926772237551,1.490032922166452,1.45
965,9,2,28.621001212561808,1.2454187399756638,1.45
966,9,2,28.91574686274572,1.4569001120729408,1.45
967,9,2,28.985085338395397,1.319280776193,1.45
968,9,2,29.04917946652621,1.1353788065107897,1.45
969,9,2,29.11056661685377,1.3280912381439256,1.45
970,9,2,29.19255055496419,1.6707685300749175,1.45
971,9,2,29.257963902894147,1.1158327269087691,1.45
972,9,2,29.32341301363744,1.2679043655264608,1.45
973,9,2,30.169442153665795,1.278516268911153,1.45
974,9,2,30.215966494425487,0.7213972817318592,1.45
975,9,2,31.215570764745657,1.3622665270770244,1.45
976,9,2,31.29471628898148,1.5277326317897406,1.45
977,9,2,31.35235301187874,1.1044425896911685,1.45
978,9,2,31.4453325341704,2.0222857501707807,1.45
979,9,2,32.192664904375285,1.2411474442639363,1.45
980,9,2,32.25342300157038,1.1346644465508433,1.45
981,9,2,32.29563492581496,0.7036821137079535,1.45
982,9,2,33.136504360479115,1.3271134893621022,1.45
983,9,2,33.19528675029659,1.1284298423415584,1.45
984,9,2,33.248343403040536,0.9641947460063468,1.45
985,9,2,33.32774640241696,1.804286630915764,1.45
986,9,2,33.41030392673855,1.4951155200030737,1.45
987,9,2,34.18668651874723,1.1651775051400235,1.45
988,9,2,34.77354612204101,0.9571692494708812,1.45
989,9,2,35.66297851329505,1.1609119952591205,1.45
990,9,2,35.720125394801165,1.0155676271514074,1.45
991,9,2,35.7942882679204,1.4735365390003872,1.45
992,9,2,35.85758666114496,1.1755101385450972,1.45
993,9,2,35.90038940442025,0.7604518348334631,1.45
994,9,2,35.959831472261314,1.2351895359787333,1.45
995,9,2,36.20339768206728,0.7072389244744297,1.45
996,9,2,36.248379678970124,1.1616785952704043,1.45
997,9,2,36.32746265894668,1.5834424976883847,1.45
998,9,2,36.39345911942292,1.198867618046417,1.45
999,9,2,37.00411370627685,0.7438012528495863,1.45
