t,episode,true_task_idx,x_before,vx_before,true_goal
0,0,1,0.0468083755915725,-0.1050031322801391,-9.02
1,0,1,-0.1189974569386975,-1.8349511595356265,-9.02
2,0,1,-0.152287675710403,-0.161995436847713,-9.02
3,0,1,-0.8847211811478801,-1.417919740494696,-9.02
4,0,1,-0.9948463532579872,-2.5485390638221794,-9.02
5,0,1,-1.0566694164002304,-0.6838042114659255,-9.02
6,0,1,-1.1222692630159825,-1.6892205330830856,-9.02
7,0,1,-2.533459099703129,-0.7746983811692445,-9.02
8,0,1,-2.591666887746653,-1.4500907268614838,-9.02
9,0,1,-2.6899673571234146,-2.053425515574743,-9.02
10,0,1,-4.016068340581336,-1.8462110160889549,-9.02
11,0,1,-4.359280665559221,-1.5420579217885058,-9.02
12,0,1,-4.465518363829919,-2.42412429087861,-9.02
13,0,1,-4.683382037106885,-1.633018262952642,-9.02
14,0,1,-4.743438609462875,-0.9763079585858409,-9.02
15,0,1,-4.81675610402864,-1.6345460799845348,-9.02
16,0,1,-4.974874120442344,-1.0016680354181324,-9.02
17,0,1,-5.333794015650889,-1.149663582725114,-9.02
18,0,1,-5.892933309930189,-1.477598081317043,-9.02
19,0,1,-5.976119481292256,-1.81703728589334,-9.02
20,0,1,-7.207265544773367,-2.8438972543425027,-9.02
21,0,1,-8.436537915152341,0.6061446798417225,-9.02
22,0,1,-9.133953356357129,-0.5786683408534647,-9.02
23,0,1,-9.230913855126662,0.0442114966312995,-9.02
24,0,1,-9.242968715621322,-0.283673912977378,-9.02
25,0,1,-9.249601255981306,-0.0513386483564925,-9.02
26,0,1,-9.230022342069311,0.4020563651650483,-9.02
27,0,1,-9.205330995404593,0.4195352853886689,-9.02
28,0,1,-9.080879694763253,-0.0768892759900062,-9.02
29,0,1,-9.035994340277757,0.1569768751040754,-9.02
30,0,1,-9.001413613652593,0.8224337804170828,-9.02
31,0,1,-8.978550454005681,0.1334838770078285,-9.02
32,0,1,-8.976100594365871,0.005307935980342,-9.02
33,0,1,-9.012733048761731,-0.9686799858906832,-9.02
34,0,1,-9.031558696534177,-0.2447001623904613,-9.02
35,0,1,-9.079806019198683,-0.2204155532892661,-9.02
36,0,1,-9.074508651120157,0.17759095409057,-9.02
37,0,1,-9.102757320735217,-0.7549140478441277,-9.02
38,0,1,-9.198569464480212,0.1318063281090462,-9.02
39,0,1,-9.125786785383989,-0.5829086364349171,-9.02
40,0,1,-9.139637978016756,-0.0112106161481523,-9.02
41,0,1,-9.127505402729708,0.4307270522575377,-9.02
42,0,1,-9.157752945353868,0.6090457215545104,-9.02
43,0,1,-9.173044067700166,1.5176159983123914,-9.02
44,0,1,-9.227032289227225,0.4368850226291144,-9.02
45,0,1,-9.211128536718332,0.1638917491865364,-9.02
46,0,1,-8.966466852329782,0.5045257946635571,-9.02
47,0,1,-8.997307133095477,0.5777362322538299,-9.02
48,0,1,-9.116447208935163,0.3046918624499578,-9.02
49,0,1,-9.100785272183792,0.3044584836850076,-9.02
50,0,1,-9.19882359390879,-1.1645525553272562,-9.02
51,0,1,-9.120701012521616,-0.1007074796798364,-9.02
52,0,1,-9.066484620876135,0.3078579083206932,-9.02
53,0,1,-8.853255728543015,0.1007182347640432,-9.02
54,0,1,-8.860862699313849,-0.50071514856449,-9.02
55,0,1,-8.83787904244878,0.0511146698323875,-9.02
56,0,1,-8.84107503365351,-0.2461219001526257,-9.02
57,0,1,-8.976912312300476,-1.406052848695643,-9.02
58,0,1,-9.327627024368464,0.8580288024790559,-9.02
59,0,1,-9.295363046537986,0.4044706355215218,-9.02
60,0,1,-9.223653902631568,-0.4800389302175702,-9.02
61,0,1,-9.22093121527545,0.3171410200390916,-9.02
62,0,1,-9.218039868120028,-0.1141180076561894,-9.02
63,0,1,-9.23166729162391,-0.2369932143600759,-9.02
64,0,1,-9.232300198224689,0.0096542191004662,-9.02
65,0,1,-9.212243444276742,0.5958210007454713,-9.02
66,0,1,-9.11222897056802,0.5624703861321112,-9.02
67,0,1,-9.08216145109613,0.5011833038984952,-9.02
68,0,1,-9.08333983646046,-0.1492644638039863,-9.02
69,0,1,-9.02754459952025,0.4222798877223845,-9.02
70,0,1,-9.007859273573306,0.3498267109326343,-9.02
71,0,1,-8.963260931679512,-0.1484391275712938,-9.02
