current_goal,target_goal,latent_mean,latent_std,encoding
0.23586729168891904,4.271191596984863,-1.772883057594299,3.2790184020996094,-0.8756836652755737
0.9101526737213135,4.271191596984863,-2.8528311252593994,0.26266270875930786,-1.1482212543487549
1.3944747447967527,4.271191596984863,-2.487852334976196,0.10259551554918288,-2.4896585941314697
1.9872518777847288,4.271191596984863,-2.5422286987304688,0.0788610205054283,-2.575755834579468
2.4346539974212646,4.271191596984863,-2.5448877811431885,0.05291848629713058,-2.766711711883545
3.0384125709533687,4.271191596984863,-2.646307945251465,0.04083620756864548,-2.6577043533325195
3.4732654094696045,4.271191596984863,-2.640883922576904,0.041309949010610574,-2.6822538375854488
3.9086318016052246,4.271191596984863,-2.5698649883270264,0.03914070874452591,-2.5498232841491695
4.040919303894042,4.271191596984863,-2.4091134071350098,0.036681808531284325,-2.377519369125366
4.087449073791504,4.271191596984863,-2.453995704650879,0.040538575500249856,-2.4411246776580806
4.0625200271606445,4.271191596984863,-2.5443806648254395,0.04292698577046394,-2.557623147964477
4.254636287689209,4.271191596984863,-2.56758975982666,0.05248263105750084,-2.510787010192871
4.316195487976073,4.271191596984863,-2.5454967021942134,0.03110811300575733,-2.5524048805236816
4.266707420349121,4.271191596984863,-2.5458161830902095,0.03133323043584824,-2.5309023857116695
4.341828346252441,4.271191596984863,-2.5551059246063232,0.027544232085347172,-2.577265501022339
4.300050258636475,4.271191596984863,-2.5553765296936035,0.02640043944120407,-2.529449939727783
4.274285793304443,4.271191596984863,-2.544715166091919,0.02296326495707035,-2.5437545776367188
4.2696547508239755,4.271191596984863,-2.5387465953826904,0.02202727645635605,-2.534292221069336
4.379575252532959,4.271191596984863,-2.538098096847534,0.02199488691985607,-2.513305902481079
4.285982608795166,4.271191596984863,-2.5423593521118164,0.022369738668203357,-2.568422079086304
4.27023458480835,4.271191596984863,-2.5327260494232178,0.02147381193935871,-2.536689519882202
4.3008904457092285,4.271191596984863,-2.5264668464660645,0.021136879920959473,-2.5162441730499268
4.295614242553711,4.271191596984863,-2.528005123138428,0.02209865674376488,-2.5305690765380855
4.369140148162842,4.271191596984863,-2.5494139194488525,0.022424578666687008,-2.5486979484558105
4.313905239105225,4.271191596984863,-2.55694842338562,0.022440699860453606,-2.5315806865692134
4.3558502197265625,4.271191596984863,-2.5743720531463623,0.023659655824303627,-2.5790407657623287
4.43007230758667,4.271191596984863,-2.564631223678589,0.025141829624772072,-2.621823787689209
4.5098981857299805,4.271191596984863,-2.5725517272949214,0.02809181436896324,-2.5975372791290283
4.406209945678711,4.271191596984863,-2.553297996520996,0.035112909972667694,-2.6061177253723145
4.314267635345458,4.271191596984863,-2.516628742218017,0.029943840578198433,-2.5060133934021
4.286523342132568,4.271191596984863,-2.549020290374756,0.02589087001979351,-2.519789695739746
4.28120756149292,4.271191596984863,-2.556717157363892,0.0266561321914196,-2.55176329612732
4.357007026672363,4.271191596984863,-2.55898118019104,0.026376675814390182,-2.5139656066894527
4.241274833679199,4.271191596984863,-2.554870128631592,0.024781720712780952,-2.5575194358825684
4.321138381958008,4.271191596984863,-2.539493560791016,0.02257205732166767,-2.541960000991821
4.363400459289551,4.271191596984863,-2.543306589126587,0.022855335846543312,-2.531416654586792
4.443057537078857,4.271191596984863,-2.553841590881348,0.02421456202864647,-2.5696229934692383
4.553345680236816,4.271191596984863,-2.5963475704193115,0.027103353291749958,-2.5827395915985107
4.428048133850098,4.271191596984863,-2.549729108810425,0.03511438146233559,-2.552144289016724
4.355953693389893,4.271191596984863,-2.513329029083252,0.028525611385703087,-2.513154983520508
4.12061882019043,4.271191596984863,-2.5446951389312744,0.02709096856415272,-2.532303094863892
4.18592643737793,4.271191596984863,-2.5466513633728027,0.02856210805475712,-2.5424609184265137
4.075089931488037,4.271191596984863,-2.5057647228240967,0.027521533891558647,-2.4803996086120605
4.05254602432251,4.271191596984863,-2.5275325775146484,0.025234563276171684,-2.5531656742095947
4.18848991394043,4.271191596984863,-2.5353810787200928,0.025755301117897037,-2.545522689819336
4.260213851928711,4.271191596984863,-2.547749280929565,0.02857920527458191,-2.544848918914795
4.202358722686768,4.271191596984863,-2.529245138168335,0.026399513706564903,-2.5184099674224854
4.289979457855225,4.271191596984863,-2.53088641166687,0.02793990261852741,-2.5421295166015625
4.194416999816895,4.271191596984863,-2.5309038162231445,0.026613269001245495,-2.520526170730591
4.16938591003418,4.271191596984863,-2.53310489654541,0.022902280092239376,-2.5249094963073726
4.287496089935304,4.271191596984863,-2.527448892593384,0.022239239886403084,-2.524712085723877
4.402670383453369,4.271191596984863,-2.5340187549591064,0.024031061679124832,-2.5557522773742676
